,CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,MONTHLY_AVERAGE_PURCHASE,LIMIT_USAGE,PAYMENTS_TO_MINIMUM_PAYMENT_RATIO,AVERAGE_AMOUNT_PER_PURCHASE,MONTHLY_CASH_ADVANCE,MONTHLY_INSTALLMENTS_PURCHASES,MONTHLY_ONEOFF_PURCHASES,MONTHLY_CASH_ADVANCE_TRANSACTION
211,C10218,5635.860679,1,393.62,153.72,239.9,5933.467329,0.916667,0.916667,0.166667,0.75,24,15,10000,1919.630466,1731.549385,0.083333,12,35.78362335,0.563586068,1.108620108,26.24133333,659.2741477,119.9497601,13.97454037,247.2278054
5396,C15548,3182.968599,1,2502.46,2455.79,46.67,1837.023964,0.833333,0.833333,0.166667,0.5,22,53,5500,2170.561697,1731.420819,0.156290069,12,250.2461001,0.578721563,1.253630356,47.21622642,306.1706607,23.33495333,245.5790982,83.50108927
3572,C13672,6231.293492,1,1924.062818,1137.063208,786.99961,9423.621866,0.911059814,0.343529608,0.849694771,0.5,7,32.29457112,10500,7690.562242,1730.102644,0.083333,12,175.991264,0.593456523,4.445147962,59.57852207,1570.603644,77.18454095,275.8285315,1346.231695
1668,C11721,7533.854422,1,5253.06,3096.1,2156.96,1640.480711,0.916667,0.833333,0.75,0.242319132,3.988272524,78,20500,1790.394949,1727.487481,0.350687384,12,477.5507354,0.367505094,1.036415585,67.34692308,564.1598521,239.6622222,309.6101238,411.326132
5637,C15794,4506.810924,1,1929.24261,1020.370115,908.8724946,312.118407,0.742027821,0.255773274,0.586223597,0.363636,7,29.94623308,5000,1194.027733,1726.574128,0.089241737,11,236.3599946,0.901362185,0.691558916,64.42354885,78.02967978,140.9441256,362.6685386,44.58834386
7379,C17579,4228.417754,1,11994.71,11994.71,263.6946707,496.521561,0.25,0.25,0.239640324,0.083333,2,8,13450,508.797444,1725.645623,0.443185325,12,3998.236667,0.314380502,0.294844687,1499.33875,496.5235471,91.69807276,3998.236667,248.2607805
4299,C14416,5686.466725,0.909091,177.35,177.35,170.1720741,3684.627838,0.090909,0.090909,0.083333,0.281215864,8.721997331,1,8000,1775.784106,1724.337874,0.099710144,11,177.3501774,0.710808341,1.029835355,177.35,1191.135388,185.6430052,177.3501774,422.4523005
6491,C16668,136.268319,1,757.49,487.61,269.88,1360.553696,1,0.083333,0.916667,0.583333,10,26,2000,4086.277963,1723.818986,0.5,12,63.12416667,0.06813416,2.370479729,29.13423077,194.3649248,24.53453653,487.6119504,136.0553696
5613,C15768,218.35043,1,54.25,106.2146354,54.25,1047.44857,0.333333,0.198296221,0.333333,0.36688405,7.421764218,4,500,704.553221,1722.057336,0.088237684,12,13.56251356,0.43670086,0.409134589,13.5625,237.9154421,13.56251356,44.63635051,141.1320192
2390,C12462,5520.201751,1,2643.993921,1296.226651,1347.767271,6218.171457,0.877048758,0.305870614,0.799320396,0.666667,23,24.48303526,7000,5878.42845,1719.694161,0.083333,12,251.2207272,0.78860025,3.418298779,107.9928977,777.2710435,140.5117895,353.1522235,270.3552807
5179,C15323,5598.352813,1,1376.306839,737.2181482,639.088691,2698.171001,0.845700479,0.488582842,0.676675081,0.583333,26,20.08598332,6000,1421.321273,1718.462688,0.097521944,12,135.6180344,0.933058802,0.827088818,68.52075985,385.4532204,78.70452512,125.7408987,103.7758077
1687,C11741,3802.910134,1,1136.742773,485.6833585,651.0594142,1448.031295,0.780409121,0.143730618,0.698612887,0.333333,12,20.18656312,4000,915.900602,1718.363679,0.08567843,12,121.3832102,0.950727534,0.533007426,56.31185288,362.0081858,77.66096527,281.5935373,120.6692746
1342,C11386,5924.719712,1,246.56,246.56,667.0214409,6603.192752,0.25,0.25,0.601245141,0.833333,20,4,12000,2294.481074,1717.459323,0.083333,12,82.18666667,0.493726643,1.335974042,61.64,660.3195393,92.45001136,82.18666667,330.1596376
429,C10444,6822.877573,1,137.34,137.34,413.4820262,4815.112874,0.083333,0.083333,0.356062887,0.666667,16,1,10000,1874.954894,1716.092764,0.083333,12,137.3405494,0.682287757,1.092571995,137.34,601.8888083,96.77176928,137.3405494,300.9445546
1661,C11714,7919.563494,1,85.54,637.1915472,85.54,9945.280243,0.222222,0.133685552,0.111111,0.444444,10,2,10000,1594.977158,1712.713459,0.121225693,9,42.77004277,0.791956349,0.931257444,42.77,2486.322547,85.54008554,529.593958,994.5280243
8433,C18660,202.968428,1,163.55,656.5540736,163.55,242.4418747,0.5,0.295765938,0.5,0.107318891,3.753438422,9,1500,188.816775,1711.207196,0.142930871,12,27.25833333,0.135312285,0.11034127,18.17222222,188.2566004,27.25833333,184.986952,64.59194143
6371,C16545,2300.825677,0.875,522.06,763.4910489,522.06,2809.026116,0.875,0.372335524,0.75,0.125,1,7,3000,469.928446,1711.018102,0.444977928,8,74.58,0.766941892,0.274648436,74.58,2809.026116,87.01,256.3182264,2809.026116
4063,C14178,6981.281961,1,2111.095408,994.4520078,1116.6434,5795.971155,0.978129794,0.231681142,0.956259588,0.166667,3,34.10294601,18000,6002.538777,1710.932637,0.239442566,12,179.8581522,0.387848998,3.508343138,61.90360818,2897.979782,97.309996,357.6942002,1931.990385
3734,C13839,1565.025253,1,3035.98,785.6,2250.38,7003.112284,1,0.5,1,0.666667,36,94,2500,13562.87926,1709.158354,0.666667,12,252.9983333,0.626010101,7.935414076,32.29765957,875.3885978,187.5316667,130.9333333,194.5308968
584,C10607,4458.045588,1,2467.432429,1662.930461,804.5019675,2846.034435,0.73046004,0.385426807,0.463440638,0.166667,6,25.59735339,5000,985.516901,1708.136351,0.09144668,12,281.4929741,0.891609118,0.576954469,96.39404477,1423.014371,144.661096,359.5430727,474.3390725
1172,C11214,6306.501319,1,205.03,2039.884726,205.03,270.445198,0.3,0.256020703,0.3,0.1,1,3,14000,1646.635328,1705.819755,0.165127797,10,68.34333333,0.45046438,0.965304408,68.34333333,270.445198,68.34333333,796.7655374,270.445198
6799,C16986,1575.794134,1,3181.47,1588.78,1592.69,448.17047,0.9,0.5,0.6,0.3,6,55,2100,2345.315745,1704.918221,0.1,10,353.4966667,0.750378159,1.375617737,57.84490909,149.3901567,265.4483333,317.756,74.69507833
4722,C14850,6950.583049,1,400.98,2020.162454,400.98,259.046858,0.5,0.231333176,0.416667,0.083333,1,6,12500,2008.360568,1704.533297,0.094214594,12,66.83,0.556046644,1.178246604,66.83,259.0478942,80.19593584,727.724721,259.046858
6005,C16173,5481.094936,1,249.75,1774.137164,249.75,755.925861,0.25,0.201916809,0.166667,0.25,5,3,6000,1715.681945,1700.897107,0.089380311,12,83.25,0.913515823,1.008692376,83.25,251.975287,124.8747503,732.2063211,151.1851722
2184,C12251,1945.906455,1,1650.52,229.8077832,1650.52,1025.434108,1,0.147017557,1,0.083333,2,21,2500,1916.054676,1698.885114,0.088667572,12,137.5433333,0.778362582,1.127830634,78.59619048,1025.43821,137.5433333,130.2609635,512.717054
4643,C14768,3699.694691,1,1574.644413,633.538704,941.1057094,1182.596884,0.852188262,0.198366129,0.770057335,0.416667,13,17.69320661,4000,769.962086,1698.5381,0.08602057,12,153.980492,0.924923673,0.453308693,88.99711895,236.5191876,101.8436839,266.1487237,90.96899108
3645,C13747,6743.544354,1,1437.65,317.5,1120.15,1957.772343,0.75,0.166667,0.583333,0.25,9,20,8000,1585.561354,1696.945451,0.085197824,12,159.7388889,0.842943044,0.934362005,71.8825,652.590781,160.02152,158.7496825,217.5302603
2673,C12749,7418.314012,1,901.62,858.82,42.8,2733.283292,0.333333,0.166667,0.166667,0.37032023,7.562343436,4,14500,2273.945099,1696.786737,0.087847269,12,225.4052254,0.511607863,1.340147851,225.405,615.072009,21.3999572,429.4091412,361.4333725
5223,C15369,1002.93543,1,1056.33,583.7205134,1056.33,835.0239115,1,0.189641791,1,0.224278139,5.343102661,42,2200,1108.476353,1694.702504,0.242795867,12,88.0275,0.455879741,0.654083151,25.15071429,310.2635242,88.0275,256.5013543,156.2807164
1959,C12021,3007.470055,1,102.48,556.7895578,102.48,1791.547786,0.583333,0.353655564,0.583333,0.256961611,7.080833868,28,3000,561.592591,1691.887852,0.088677651,12,14.64000837,1.002490018,0.331932516,3.66,581.0037086,14.64000837,131.1986421,253.0136732
1265,C11308,6912.431438,1,1483.9,1483.9,1178.954391,4848.111338,1,1,0.89325575,0.25,4,12,14500,2701.466431,1690.030475,0.085759086,12,123.6583333,0.47671941,1.598472022,123.6583333,1616.037113,109.9866407,123.6583333,1212.027835
804,C10832,2654.816967,1,842.2625088,403.2799077,438.9826011,3469.664606,0.845139363,0.375543251,0.761806363,0.25,27,24.7143696,4000,3225.132002,1689.935969,0.124093832,12,83.04966669,0.663704242,1.908434438,34.07987023,1156.554869,48.0199237,89.48811855,128.5060965
2277,C12347,6887.915143,1,4340.42,3608.17,732.25,7028.901031,1,1,0.916667,0.833333,29,59,11500,16616.23528,1688.710521,0.083333,12,361.7016667,0.598949143,9.839599549,73.56644068,702.8903843,66.56815761,300.6808333,242.3758976
3136,C13225,7387.803893,1,208,208,629.4526606,6728.679523,0.25,0.25,0.544505912,0.416667,7,3,14000,1613.637071,1686.82882,0.095396961,12,69.33333333,0.527700278,0.956609854,69.33333333,1345.734828,96.33391899,69.33333333,961.2399319
6654,C16837,6280.767092,1,2147.713006,999.149148,1148.563858,3385.339487,0.766870804,0.301702461,0.613528728,0.25,9,28.74000116,10500,1782.28106,1685.72199,0.083333,12,233.3849235,0.598168294,1.057280542,74.72905079,1128.446496,156.0051721,275.9753057,376.1488319
3047,C13135,2931.237524,1,150,150,197.1701193,1434.135353,0.083333,0.083333,0.193586766,0.083333,3,3,3000,577.725789,1683.482088,0.089057585,12,150.0006,0.977079175,0.343173113,50,1434.14109,84.87586013,150.0006,478.0451177
4296,C14413,4931.203112,1,2602.568662,1578.760945,1023.807717,1387.850238,0.795255251,0.214969397,0.718476008,0.25,4,26.34110951,6500,1018.476355,1683.087205,0.091665249,12,272.7183778,0.758646633,0.605123937,98.80254517,462.616746,118.7476114,612.0099595,346.9625595
4113,C14228,6743.313868,1,5591.26,1770.5,3820.76,1074.347669,1,1,1,0.25,4,162,9500,2314.208069,1682.939354,0.35940159,12,465.9383333,0.709822512,1.375098909,34.51395062,358.1158897,318.3966667,147.5416667,268.5869173
4961,C15099,2671.979402,1,1469.66,1427.43,42.23,2150.272488,0.666667,0.583333,0.166667,0.25,19,43,3000,4047.049777,1682.737989,0.171406961,12,183.7074081,0.890659801,2.405038576,34.17813953,716.757496,21.11495777,203.918688,113.1722362
6315,C16489,448.539091,1,300,300,228.7609992,1105.396152,0.083333,0.083333,0.108343817,0.25,3,1,5400,3860.659948,1681.982864,0.636364,12,300.0012,0.083062795,2.295302783,300,368.465384,175.9529724,300.0012,368.465384
966,C10999,2872.838687,1,555,492.3415267,555,1827.969985,0.666667,0.312194606,0.583333,0.276129811,7.780020343,12,3000,1397.027257,1680.543762,0.088535621,12,69.37496531,0.957612896,0.83129478,46.25,551.6638411,79.28575959,131.4195048,234.9569673
1368,C11413,4183.877488,1,353.75,608.2165638,353.75,4137.147297,0.833333,0.568530402,0.833333,0.25,6,19,9000,8713.847904,1677.290468,0.171506726,12,35.37501415,0.464875276,5.195193123,18.61842105,1379.049099,35.37501415,89.1504016,689.5245495
2153,C12219,4223.867789,1,2514.74,1597.67,917.07,3444.750251,1,1,0.833333,0.333333,11,53,5500,964.935365,1676.595311,0.251534087,6,419.1233333,0.767975962,0.575532664,47.44792453,1722.376848,183.4140734,266.2783333,313.1591137
6375,C16549,1552.687961,1,654.16,557.16,97,740.737587,0.75,0.5,0.583333,0.157505699,3.46221318,21,1500,1041.793202,1676.396511,0.36866429,12,72.68444444,1.035125307,0.621447966,31.15047619,391.9104692,13.85715078,92.86,213.9491558
5027,C15167,4587.062248,1,333.28,334.200361,333.28,77.956377,0.583333,0.274792708,0.583333,0.083333,1,8,5000,1234.809537,1673.959822,0.111338317,12,47.61145578,0.91741245,0.73765781,41.66,77.95668883,47.61145578,101.3492324,77.956377
4156,C14271,3494.152843,1,2217.87,578.06,1639.81,2452.383654,1,0.25,0.916667,0.25,10,59,6500,2125.932737,1672.557449,0.201123737,12,184.8225,0.537561976,1.271067094,37.59101695,817.461218,149.0735822,192.6866667,245.2383654
3064,C13152,5873.201628,1,146.68,42.66,104.02,2206.510074,0.25,0.083333,0.166667,0.333333,7,5,8000,1951.218091,1669.058818,0.088898388,12,48.89333333,0.734150204,1.169052924,29.336,551.6280701,52.00989598,42.66017064,315.2157249
6989,C17179,440.341344,1,1019.33,180,839.33,1291.989562,1,0.083333,1,0.268583983,5.316201031,54,5000,1697.366202,1669.032322,0.090909,12,84.94416667,0.088068269,1.016976232,18.87648148,400.8645483,69.94416667,180.00072,243.0287257
7488,C17690,5482.204366,1,1568.552218,595.4949237,973.0572939,4948.907169,0.826374693,0.266475474,0.719449052,0.5,15,26.20914012,9000,1343.176056,1666.085318,0.092609979,12,158.1760501,0.609133818,0.806186839,59.84752687,824.8178615,112.7086172,186.2256823,329.9271446
779,C10807,2748.60877,1,2224.142769,1591.799253,632.3435163,434.319424,0.869904749,0.606681853,0.752676607,0.166667,4,39.35001876,3000,808.881566,1663.969183,0.114627414,12,213.0638221,0.916202923,0.486115713,56.52202564,217.1592777,70.01053648,218.6482703,108.579856
647,C10672,6014.806806,1,433.63,433.63,636.2785265,2433.987199,0.25,0.25,0.539135146,0.583333,13,5,7000,1534.75789,1663.455756,0.083333,12,144.5433333,0.859258115,0.922632228,86.726,347.7126557,98.34864408,144.5433333,187.2297845
2743,C12821,6784.258276,1,12.64,381.388133,12.64,4516.162598,0.083333,0.13449921,0.083333,0.416667,13,1,10000,10813.82933,1661.518089,0.083333,12,12.64005056,0.678425828,6.508403009,12.64,903.231797,12.64005056,236.3013456,347.3971229
3441,C13537,4350.643699,0.9,1021.19,441.55,579.64,11220.76636,0.8,0.1,0.7,0.5,20,20,6000,7137.368582,1661.123436,0.125,10,127.64875,0.725107283,4.296711748,51.0595,2244.153272,82.80571429,441.55,561.038318
6041,C16210,5366.532372,1,5251.08,2875.1,2375.98,744.096753,1,0.5,0.916667,0.25,3,44,11000,1429.348596,1660.393651,0.263706109,12,437.59,0.487866579,0.86084923,119.3427273,248.032251,215.9981033,479.1833333,248.032251
22,C10022,6369.531318,1,6359.95,5910.04,449.91,229.028245,1,0.916667,1,0.333333,6,92,11250,2077.959051,1659.775075,0.208977102,12,529.9958333,0.566180562,1.251952197,69.1298913,57.25711851,37.4925,537.2761683,38.17137417
3166,C13255,7293.108794,1,2674.772377,1001.737778,1673.034598,1877.531533,0.95054653,0.283879827,0.89691337,0.333333,4,36.53183436,8500,1816.195475,1659.404676,0.086033083,12,234.4942524,0.858012799,1.094486174,73.2175765,469.3833526,155.4437189,294.0615719,469.3828833
25,C10025,5368.571219,1,4084.066647,2843.710981,1240.355666,798.949863,0.942626499,0.425046498,0.885253342,0.363636,4,90.58047617,6000,1422.726707,1657.002877,0.085864392,11,393.8768818,0.89476187,0.858614506,45.08771447,199.7376655,127.3755214,608.2138803,199.7374658
1463,C11510,6138.163709,1,1426.946827,664.8204482,762.1263783,7193.574138,0.87217693,0.30842105,0.891909556,0.916667,22,37.65422678,11500,1337.056317,1654.077219,0.085098686,12,136.3395791,0.533753366,0.808339721,37.89605972,653.9610475,71.20736749,179.6301,326.9806426
3410,C13506,6071.895277,1,204.8,435.6703245,204.8,4283.656363,0.75,0.24522623,0.75,0.833333,13,9,7000,1892.355319,1653.92317,0.085397752,12,22.75555556,0.867413611,1.144161563,22.75555556,428.3658076,22.75555556,148.0504772,329.5120279
4019,C14132,3358.724054,1,328,328,171.7488832,8416.854736,0.166667,0.166667,0.109464654,0.583333,27,2,5000,6698.912435,1653.896679,0.166667,12,163.999672,0.671744811,4.050381454,164,1202.408507,130.7491174,163.999672,311.7353606
7889,C18102,1113.396708,1,2701.58,2626.58,75,213.9738509,0.583333,0.5,0.083333,0.123456067,3.538585439,8,1500,2456.996431,1653.336976,0.351697036,12,385.9402205,0.742264472,1.486083277,337.6975,144.4331955,75.0003,437.7633333,60.46875357
3946,C14056,4899.638221,1,2811.925377,1470.656919,1341.268459,424.449434,0.965707991,0.454872409,0.862831965,0.272727,5,47.32092017,5000,880.262447,1651.415614,0.091646894,11,264.7069115,0.979927644,0.533035076,59.42245771,141.4832861,141.3177781,293.9199675,84.8898868
29,C10029,7152.864372,1,387.05,204.55,182.5,2236.145259,0.666667,0.166667,0.416667,0.833333,16,8,10500,1601.448347,1648.851345,0.083333,12,48.38122581,0.681225178,0.971250896,48.38125,223.6146153,36.4999708,102.2747955,139.7590787
6022,C16191,4348.546906,1,3198.15,1966.24,1231.91,2081.655745,0.909091,0.545455,0.909091,0.399696487,17.09040204,54,6000,1068.304454,1647.360238,0.091027941,11,319.814968,0.724757818,0.648494743,59.225,473.4628332,123.1909877,327.7063936,121.80262
452,C10469,4994.04832,1,2506.89,2506.89,1064.154385,4411.534901,0.75,0.75,0.784045004,0.37293065,17.42959691,30,8500,1230.219396,1646.973276,0.088486988,12,278.5433333,0.587535096,0.746957716,83.563,985.7808922,113.1051555,278.5433333,253.1059625
629,C10653,2394.126386,1,3651.59,1544.79,2106.8,2420.908491,1,0.833333,1,0.166667,11,111,4500,6925.337419,1646.768053,0.083333,12,304.2991667,0.532028086,4.205411567,32.89720721,1210.451825,175.5666667,154.4790618,220.0825901
5261,C15407,4060.710208,0.727273,22500,1434.540296,22500,1104.469581,0.5,0.674001544,0.416667,0.303975751,12.61563478,12,23000,8760.860264,1645.535202,0.316149974,12,3750,0.176552618,5.324018747,1875,302.7844543,4499.9964,177.3660991,87.54768194
943,C10976,3215.307061,1,1644.390692,669.2660971,975.1245948,629.109981,0.863039819,0.227213799,0.779479988,0.583333,11,18.06671544,3500,1333.839527,1644.952704,0.085823263,12,158.7789516,0.91865916,0.810868011,91.01768925,89.87290578,104.2494794,245.4612131,57.19181645
3353,C13448,5926.922151,1,2325.75,2325.75,1506.221519,461.862131,0.5,0.5,0.681383345,0.25,3,25,13000,1489.518098,1644.757535,0.090722497,12,387.625,0.455917089,0.90561561,93.03,153.9540437,184.2112239,387.625,153.9540437
8325,C18545,1094.961929,1,498.21,408.2994323,498.21,1188.796657,1,0.16345695,0.875,0.5,8,14,1200,460.368166,1643.554755,0.179375659,8,62.27625,0.912468274,0.280105159,35.58642857,297.1991643,71.17285714,312.2377427,148.5995821
2144,C12210,6460.838794,1,6814.47,6814.47,617.6524003,706.818052,1,1,0.756339576,0.164517302,2.947113541,15,13000,1917.817732,1643.130029,0.873365647,12,567.8725,0.4969876,1.167173442,454.298,358.0261984,68.05280985,567.8725,239.8340078
5880,C16045,2389.347926,1,382.5,418.4134841,382.5,1357.999588,0.75,0.270004182,0.75,0.307291205,7.026129088,9,2500,1118.260439,1642.929308,0.114950388,12,42.5,0.95573917,0.680650369,42.5,368.2716274,42.5,129.137964,193.2784853
1613,C11666,4954.880195,1,281.31,1122.516882,281.31,3056.622746,0.416667,0.332420863,0.416667,0.166667,4,5,5500,1442.246195,1642.343531,0.091292378,12,56.26195499,0.900887308,0.878163531,56.262,1528.308316,56.26195499,281.3995268,764.1556865
1926,C11987,6512.478876,1,98,98,557.4938887,3320.07679,0.125,0.125,0.718024025,0.875,52,1,7000,1304.362846,1642.26745,0.096326714,8,98,0.930354125,0.794245082,98,474.2966843,97.05348801,98,63.84763058
1181,C11224,3959.912911,1,2121.629068,1210.239321,911.3897468,158.159923,0.882787546,0.476856076,0.824181143,0.333333,4,38.89567981,4000,701.794235,1641.805004,0.088470997,12,200.2774316,0.989978228,0.427452854,54.54665089,39.54002029,92.15103527,211.4962603,39.53998075
8152,C18371,7215.19576,1,996.9965245,435.2822881,561.7142364,7275.716281,0.952116101,0.374705827,0.820753356,0.166667,1,33.53201609,7500,809.179193,1639.238121,0.173230734,6,174.5229255,0.962026101,0.493631268,29.73267465,7275.70173,114.0647658,193.6106748,7275.716281
1737,C11795,4226.501257,1,4900,4900,674.6515487,980.879554,0.166667,0.166667,0.234468079,0.083333,1,7,10500,615.450902,1637.629006,0.09697724,12,2449.9951,0.402523929,0.375818271,700,980.8834775,239.7808801,2449.9951,980.879554
5341,C15492,7030.446043,1,3747.12,1053.08,2694.04,266.710051,1,0.25,1,0.083333,1,70,14000,1968.080891,1635.841661,0.333333,12,312.26,0.502174717,1.203099871,53.53028571,266.7111178,224.5033333,351.0266667,266.710051
1977,C12039,4333.59727,1,333.08,333.08,562.0615349,72.049232,0.416667,0.416667,0.670372553,0.083333,1,7,12500,1113.279765,1634.9904,0.117606616,12,66.61594671,0.346687782,0.680909053,47.58285714,72.0495202,69.86930035,66.61594671,72.049232
4721,C14849,7404.850748,1,2035.211081,1562.101242,473.1098388,12405.2945,0.90528958,0.636392077,0.526449034,0.5,13,33.86839051,11500,13956.71873,1633.85526,0.083333,12,187.3443893,0.643900065,8.542200201,60.09175665,2067.549083,74.89009824,204.551735,954.2534231
3468,C13564,2271.936696,1,2386.88,173.26,2213.62,1327.019805,1,0.083333,1,0.189186156,2.893066382,40,5000,917.290601,1633.568519,0.145835965,12,198.9066667,0.454387339,0.561525636,59.672,584.5299997,184.4683333,173.260693,458.6897188
1492,C11542,4393.185874,1,2837.136975,2015.192982,821.943993,10725.50074,0.791439171,0.392603292,0.622953357,0.5,21,59.90805965,8000,5943.975673,1631.426308,0.090909,12,298.7318417,0.549148234,3.643422718,47.35818505,1787.583457,109.9525863,427.7415694,510.7381305
